Hourly Dry Bulb (deg C),Hourly Wet Bulb (deg C),Hourly Direct Normal Irradiance (W/m2),Hourly Diffuse Horizontal Irradiance (W/m2),Hourly Global Horizontal Irradiance (W/m2),Hourly Albedo,Hourly Wind Speed (m/s),Hourly Ground Temp (deg C),Hourly Mains Water Temp (deg C)
11.90833333,9.561779288,0,0,0,0.13,7.2,19.932,19.62504322
11.35,9.444857629,0,0,0,0.13,6.7,19.932,19.62504322
11.1,9.325987865,0,0,0,0.13,5.7,19.932,19.62504322
11.1,9.325659461,0,0,0,0.13,3.1,19.932,19.62504322
10.80833333,8.999072006,0,0,0,0.13,0,19.932,19.62504322
9.9,8.464416356,0,0,0,0.13,2.6,19.932,19.65846716
9.4,8.23968575,0,0,0,0.13,3.1,19.932,19.65846716
9.108333333,8.105250499,0,0,0,0.13,3.1,19.932,19.65846716
8.9,7.863267188,0,0,0,0.13,3.1,19.932,19.65846716
8.55,7.614001009,0,0,0,0.13,1.5,19.932,19.65846716
8.941666667,8.130551617,91,2,4,0.13,4.1,19.932,19.65846716
10.39166667,9.179369258,487,50,155,0.13,2.1,19.932,19.65846716
12.09166667,10.20627124,686,81,363,0.13,1.5,19.932,19.65846716
13.44166667,11.04863047,808,95,570,0.13,1.5,19.932,19.65846716
14.19166667,11.36762661,826,136,743,0.13,1.5,19.932,19.65846716
15.39166667,11.62390906,684,241,816,0.13,1.5,19.932,19.65846716
16.74166667,12.04677964,701,246,876,0.13,6.7,19.932,19.65846716
17.55,12.38532527,668,277,883,0.13,7.7,19.932,19.65846716
17.15833333,11.80809627,770,241,904,0.13,9.3,19.932,19.65846716
16.05833333,11.13496753,520,282,681,0.13,7.7,19.932,19.65846716
15.25,10.7602848,343,278,494,0.13,9.3,19.932,19.65846716
14.65,10.42324547,449,179,385,0.13,8.2,19.932,19.65846716
14.10833333,9.982760609,345,153,245,0.13,7.2,19.932,19.65846716
12.90833333,9.498548735,151,17,27,0.13,8.8,19.932,19.65846716
11.90833333,9.142297662,0,0,0,0.13,9.8,19.932,19.65846716
11.35,8.717472097,0,0,0,0.13,4.1,19.932,19.65846716
11.1,8.490836033,0,0,0,0.13,8.2,19.932,19.65846716
11.1,8.381002387,0,0,0,0.13,6.7,19.932,19.65846716
11.1,8.302386478,0,0,0,0.13,5.7,19.932,19.65846716
11.1,8.136443863,0,0,0,0.13,8.2,19.932,19.69198435
11.1,8.017549825,0,0,0,0.13,9.3,19.932,19.69198435
11.1,8.458766932,0,0,0,0.13,7.7,19.932,19.69198435
11.1,8.933740242,0,0,0,0.13,7.7,19.932,19.69198435
10.80833333,9.095395463,0,0,0,0.13,7.2,19.932,19.69198435
10.89166667,9.400882416,51,4,5,0.13,6.7,19.932,19.69198435
11.74166667,10.04383282,50,76,87,0.13,7.2,19.932,19.69198435
12.84166667,10.78948588,394,164,327,0.13,7.7,19.932,19.69198435
13.94166667,11.57057455,41,233,257,0.13,6.7,19.932,19.69198435
15.1,12.36580774,94,340,410,0.13,7.2,19.932,19.69198435
16.24166667,13.14128117,89,393,468,0.13,7.2,19.932,19.69198435
15.70833333,13.01061453,275,438,687,0.13,4.6,19.932,19.69198435
16.63333333,13.5241816,48,434,478,0.13,7.7,19.932,19.69198435
17.15833333,13.86356329,24,380,401,0.13,9.3,19.932,19.69198435
16.7,13.68903493,12,271,280,0.13,11.3,19.932,19.69198435
16.35,13.56460508,31,288,308,0.13,10.3,19.932,19.69198435
15.45833333,13.00640556,0,163,163,0.13,10.3,19.932,19.69198435
14.00833333,12.33391308,107,128,157,0.13,7.2,19.932,19.69198435
13.00833333,11.56898467,48,15,19,0.13,6.2,19.932,19.69198435
13.09166667,11.02825436,0,0,0,0.13,7.2,19.932,19.69198435
12.65833333,10.2439059,0,0,0,0.13,8.8,19.932,19.69198435
11.90833333,9.846023937,0,0,0,0.13,4.6,19.932,19.69198435
11.35,9.719314309,0,0,0,0.13,4.6,19.932,19.69198435
11.1,9.438078962,0,0,0,0.13,3.6,19.932,19.69198435
10.80833333,9.207642469,0,0,0,0.13,1.5,19.932,19.72558485
10.25,8.790279215,0,0,0,0.13,1.5,19.932,19.72558485
10.64166667,9.004159278,0,0,0,0.13,0,19.932,19.72558485
10.45833333,8.875740738,0,0,0,0.13,0,19.932,19.72558485
10,8.552759212,0,0,0,0.13,0,19.932,19.72558485
10.64166667,9.161656208,108,3,6,0.13,0,19.932,19.72558485
12.73333333,10.80332013,471,53,158,0.13,0,19.932,19.72558485
14.19166667,12.1581801,591,104,351,0.13,2.1,19.932,19.72558485
15.1,12.99857415,663,146,540,0.13,0,19.932,19.72558485
16.24166667,13.41257029,638,212,684,0.13,1.5,19.932,19.72558485
18.625,13.9371236,667,247,811,0.13,2.6,19.932,19.72558485
20.35,14.56750872,707,243,883,0.13,1.5,19.932,19.72558485
20.25,15.25086475,674,275,889,0.13,1.5,19.932,19.72558485
22.56666667,15.94741195,836,180,904,0.13,8.2,19.932,19.72558485
21.83333333,14.33382787,838,148,793,0.13,9.3,19.932,19.72558485
20,12.64665697,759,140,622,0.13,9.8,19.932,19.72558485
19.65,11.98739111,688,121,440,0.13,9.8,19.932,19.72558485
18.75833333,11.16009655,485,119,251,0.13,8.2,19.932,19.72558485
17.01666667,9.998357417,222,15,31,0.13,11.3,19.932,19.72558485
15.45833333,9.515969914,0,0,0,0.13,11.8,19.932,19.72558485
14.65,9.124959147,0,0,0,0.13,7.2,19.932,19.72558485
13.75833333,9.266648878,0,0,0,0.13,2.6,19.932,19.72558485
13.00833333,9.295763398,0,0,0,0.13,3.6,19.932,19.72558485
12.8,9.11354987,0,0,0,0.13,7.7,19.932,19.72558485
12.45,9.335064214,0,0,0,0.13,4.1,19.932,19.75925872
11.90833333,9.886859246,0,0,0,0.13,6.2,19.932,19.75925872
11.35,10.14912923,0,0,0,0.13,4.6,19.932,19.75925872
11.45,10.31425172,0,0,0,0.13,3.1,19.932,19.75925872
11.7,10.44070746,0,0,0,0.13,6.2,19.932,19.75925872
11.99166667,10.72018435,2,4,4,0.13,2.6,19.932,19.75925872
12.55,11.25516532,122,82,110,0.13,3.1,19.932,19.75925872
13.44166667,11.93762517,6,141,143,0.13,3.1,19.932,19.75925872
14.54166667,12.49799195,6,208,211,0.13,4.1,19.932,19.75925872
15.99166667,13.26530239,24,300,317,0.13,5.7,19.932,19.75925872
16.99166667,13.94885812,48,405,446,0.13,6.7,19.932,19.75925872
17.2,14.00347183,12,208,219,0.13,9.3,19.932,19.75925872
15.56666667,13.67062319,24,370,392,0.13,10.8,19.932,19.75925872
14.75,12.50474571,30,400,426,0.13,9.3,19.932,19.75925872
15.35,11.80221875,18,332,347,0.13,8.2,19.932,19.75925872
14.9,11.55545757,93,312,371,0.13,7.7,19.932,19.75925872
14.4,11.37754133,175,227,309,0.13,9.8,19.932,19.75925872
13.75833333,10.7371586,279,172,249,0.13,9.3,19.932,19.75925872
12.65833333,9.819540349,131,22,32,0.13,8.2,19.932,19.75925872
11.90833333,9.053838819,0,0,0,0.13,7.7,19.932,19.75925872
11.7,8.631673829,0,0,0,0.13,7.2,19.932,19.75925872
11.35,8.238784018,0,0,0,0.13,11.3,19.932,19.75925872
11.1,8.183338218,0,0,0,0.13,7.2,19.932,19.75925872
11.1,7.969394087,0,0,0,0.13,5.7,19.932,19.75925872
10.80833333,7.583920158,0,0,0,0.13,5.7,19.932,19.79299599
10.25,7.327782983,0,0,0,0.13,3.1,19.932,19.79299599
10,7.218139858,0,0,0,0.13,5.7,19.932,19.79299599
10,7.37679326,0,0,0,0.13,5.2,19.932,19.79299599
10,7.06637029,0,0,0,0.13,7.7,19.932,19.79299599
10,6.762614276,82,5,8,0.13,6.7,19.932,19.79299599
10.35,7.07150487,480,58,168,0.13,6.7,19.932,19.79299599
11.24166667,7.455714356,688,84,376,0.13,8.2,19.932,19.79299599
12.34166667,7.867072186,786,111,583,0.13,8.2,19.932,19.79299599
13.44166667,8.420107922,862,113,756,0.13,9.8,19.932,19.79299599
14.19166667,8.900097707,887,136,892,0.13,10.8,19.932,19.79299599
14.75,9.359113298,868,182,972,0.13,9.3,19.932,19.79299599
15,9.698901938,554,351,858,0.13,12.9,19.932,19.79299599
15,9.794976066,654,264,833,0.13,12.9,19.932,19.79299599
15.35,9.945308504,654,239,746,0.13,10.8,19.932,19.79299599
14.9,9.610811419,498,239,556,0.13,12.9,19.932,19.79299599
14.10833333,9.183149815,570,154,421,0.13,14.4,19.932,19.79299599
12.90833333,8.940598416,489,122,258,0.13,13.4,19.932,19.79299599
11.90833333,8.482488437,233,17,35,0.13,10.8,19.932,19.79299599
11.35,8.398132851,0,0,0,0.13,9.3,19.932,19.79299599
10.80833333,8.38809089,0,0,0,0.13,7.7,19.932,19.79299599
10.6,8.471633189,0,0,0,0.13,6.2,19.932,19.79299599
10.6,8.426320192,0,0,0,0.13,5.2,19.932,19.79299599
10.25,8.303683105,0,0,0,0.13,5.2,19.932,19.79299599
10,8.137865706,0,0,0,0.13,4.1,19.932,19.82678667
9.65,7.853752332,0,0,0,0.13,2.6,19.932,19.82678667
9.108333333,7.453921304,0,0,0,0.13,2.6,19.932,19.82678667
8.55,7.217695447,0,0,0,0.13,3.6,19.932,19.82678667
8.3,7.184567672,0,0,0,0.13,4.1,19.932,19.82678667
8.65,7.375830447,129,5,10,0.13,1.5,19.932,19.82678667
10.18333333,8.100400666,522,51,173,0.13,0,19.932,19.82678667
12.09166667,9.450061401,689,87,381,0.13,1.5,19.932,19.82678667
14.08333333,10.68439687,687,143,557,0.13,4.6,19.932,19.82678667
15.99166667,11.08523206,768,159,734,0.13,4.1,19.932,19.82678667
16.7,10.63975513,816,178,875,0.13,5.2,19.932,19.82678667
17.34166667,10.91019313,868,180,972,0.13,5.7,19.932,19.82678667
18.73333333,11.67072397,548,362,864,0.13,6.2,19.932,19.82678667
17.825,11.6720639,733,239,878,0.13,8.8,19.932,19.82678667
16.99166667,11.32571445,703,206,753,0.13,8.2,19.932,19.82678667
16.55833333,10.85521593,684,168,606,0.13,8.2,19.932,19.82678667
15.45833333,10.59731824,524,166,412,0.13,9.8,19.932,19.82678667
14.35833333,10.42539482,471,123,255,0.13,8.8,19.932,19.82678667
12.90833333,9.833634792,229,18,36,0.13,8.2,19.932,19.82678667
11.90833333,9.393037384,0,0,0,0.13,8.2,19.932,19.82678667
11.35,9.326763308,0,0,0,0.13,8.2,19.932,19.82678667
11.1,9.484325948,0,0,0,0.13,8.2,19.932,19.82678667
10.80833333,9.321531714,0,0,0,0.13,4.6,19.932,19.82678667
10.6,9.279324327,0,0,0,0.13,6.2,19.932,19.82678667
10.6,9.235037414,0,0,0,0.13,6.7,19.932,19.86062074
10.25,8.944797295,0,0,0,0.13,5.7,19.932,19.86062074
10,8.965142007,0,0,0,0.13,5.7,19.932,19.86062074
10,8.921641375,0,0,0,0.13,3.1,19.932,19.86062074
9.65,8.478560171,0,0,0,0.13,2.6,19.932,19.86062074
9.75,8.574639753,99,6,10,0.13,2.1,19.932,19.86062074
10.99166667,9.286400725,483,60,174,0.13,0,19.932,19.86062074
12.34166667,10.2028455,689,86,382,0.13,2.1,19.932,19.86062074
13.73333333,11.19618331,734,129,574,0.13,2.1,19.932,19.86062074
15.1,12.03919362,821,140,757,0.13,2.6,19.932,19.86062074
15.89166667,12.68182518,851,152,881,0.13,3.1,19.932,19.86062074
17.38333333,12.94590545,868,179,972,0.13,7.2,19.932,19.86062074
17.65833333,12.51739137,644,303,895,0.13,9.8,19.932,19.86062074
16.90833333,12.12815263,800,211,909,0.13,11.8,19.932,19.86062074
16.35,11.88889915,758,182,772,0.13,12.9,19.932,19.86062074
15.80833333,11.31519262,690,176,619,0.13,12.4,19.932,19.86062074
14.9,10.91301109,595,146,427,0.13,13.4,19.932,19.86062074
14.10833333,10.5227935,365,138,241,0.13,10.3,19.932,19.86062074
13.55,9.739596782,181,21,36,0.13,9.8,19.932,19.86062074
12.65833333,9.322811276,0,0,0,0.13,5.7,19.932,19.86062074
11.90833333,9.311564531,0,0,0,0.13,4.1,19.932,19.86062074
12.05,9.978734084,0,0,0,0.13,3.7,19.932,19.86062074
12.59166667,10.55410942,0,0,0,0.13,3.4,19.932,19.86062074
13.15,11.29754402,0,0,0,0.13,3,19.932,19.86062074
13.69166667,10.67994247,0,0,0,0.13,2.6,19.949,19.8944882
14.25,10.28728968,0,0,0,0.13,2.2,19.949,19.8944882
14.79166667,11.17367063,0,0,0,0.13,1.9,19.949,19.8944882
15.35,12.41385559,0,0,0,0.13,1.5,19.949,19.8944882
14.9,12.36034098,0,0,0,0.13,0,19.949,19.8944882
15.1,12.03827745,12,17,18,0.13,0,19.949,19.8944882
18.16666667,12.76304771,234,78,134,0.13,0,19.949,19.8944882
21.63333333,13.73418557,424,137,321,0.13,2.1,19.949,19.8944882
23.44166667,14.46942796,547,183,516,0.13,2.6,19.949,19.8944882
24.54166667,14.63473435,614,223,685,0.13,2.6,19.949,19.8944882
25.99166667,15.07968051,703,222,824,0.13,3.1,19.949,19.8944882
28.275,15.77568148,702,240,881,0.13,6.2,19.949,19.8944882
28.11666667,15.51402494,702,241,887,0.13,9.3,19.949,19.8944882
25.91666667,15.06148323,596,323,844,0.13,10.3,19.949,19.8944882
24.00833333,14.73260907,636,248,744,0.13,10.3,19.949,19.8944882
23.00833333,14.43051862,578,205,577,0.13,9.3,19.949,19.8944882
22.15833333,14.12186325,433,171,377,0.13,9.3,19.949,19.8944882
21.35,13.86320712,265,98,174,0.13,8.8,19.949,19.8944882
19.46666667,13.29666025,26,31,33,0.13,8.2,19.949,19.8944882
17.65833333,12.65055234,0,0,0,0.13,5.7,19.949,19.8944882
17.2,12.46914858,0,0,0,0.13,6.7,19.949,19.8944882
16.55833333,12.19678654,0,0,0,0.13,6.7,19.949,19.8944882
15.10833333,11.77020787,0,0,0,0.13,6.7,19.949,19.8944882
14.4,11.4621318,0,0,0,0.13,3.6,19.949,19.8944882
14.4,11.37372681,0,0,0,0.13,4.6,19.949,19.928379
13.75833333,11.0928975,0,0,0,0.13,4.1,19.949,19.928379
13.3,10.88567687,0,0,0,0.13,0,19.949,19.928379
13.65,11.02948739,0,0,0,0.13,0,19.949,19.928379
12.90833333,10.51465533,0,0,0,0.13,4.1,19.949,19.928379
12.55,10.39073769,37,16,18,0.13,4.6,19.949,19.928379
15.71666667,11.79679288,286,62,132,0.13,2.6,19.949,19.928379
19.08333333,13.16422566,548,124,363,0.13,3.6,19.949,19.928379
20.64166667,14.15956192,556,223,563,0.13,3.1,19.949,19.928379
22.38333333,14.29564793,710,170,706,0.13,4.1,19.949,19.928379
24.64166667,14.7375791,674,258,837,0.13,5.7,19.949,19.928379
24.25833333,14.54536183,724,208,872,0.13,9.3,19.949,19.928379
22.65833333,13.38774826,830,160,925,0.13,9.8,19.949,19.928379
22.2,12.91254572,820,155,873,0.13,9.8,19.949,19.928379
22.55,12.77514579,790,144,761,0.13,10.8,19.949,19.928379
21.51666667,11.66477892,737,126,602,0.13,12.9,19.949,19.928379
20.25,10.51826457,619,106,401,0.13,12.4,19.949,19.928379
19.65,10.23938494,427,76,199,0.13,11.3,19.949,19.928379
18.11666667,10.07639713,108,28,38,0.13,11.3,19.949,19.928379
16.55833333,9.868840418,0,0,0,0.13,10.3,19.949,19.928379
15.45833333,9.946307132,0,0,0,0.13,8.2,19.949,19.928379
14.35833333,10.05881004,0,0,0,0.13,4.6,19.949,19.928379
13.55,10.07607167,0,0,0,0.13,6.7,19.949,19.928379
13.00833333,9.751973333,0,0,0,0.13,6.2,19.949,19.928379
12.45,9.503002983,0,0,0,0.13,7.2,19.949,19.96228311
11.90833333,9.387227735,0,0,0,0.13,7.2,19.949,19.96228311
11.35,9.158540832,0,0,0,0.13,5.7,19.949,19.96228311
10.80833333,8.613063377,0,0,0,0.13,4.6,19.949,19.96228311
10.25,8.298259708,0,0,0,0.13,3.1,19.949,19.96228311
10.64166667,8.409899914,95,18,24,0.13,3.6,19.949,19.96228311
11.45,8.970329808,524,48,177,0.13,6.7,19.949,19.96228311
12.98333333,9.901612788,721,73,389,0.13,6.7,19.949,19.96228311
14.19166667,10.29487447,816,99,599,0.13,6.2,19.949,19.96228311
15.39166667,10.54102095,805,122,732,0.13,6.2,19.949,19.96228311
16.45,10.76854203,851,126,859,0.13,7.7,19.949,19.96228311
16.7,10.81884674,607,190,748,0.13,7.7,19.949,19.96228311
16.7,10.37573693,905,132,968,0.13,9.3,19.949,19.96228311
16.35,10.07514418,920,116,924,0.13,6.2,19.949,19.96228311
15.80833333,9.920330409,780,157,769,0.13,7.7,19.949,19.96228311
15.25,9.793749768,810,114,638,0.13,7.7,19.949,19.96228311
14.00833333,9.538715597,676,90,414,0.13,6.2,19.949,19.96228311
13.00833333,9.209288392,489,53,195,0.13,6.2,19.949,19.96228311
12.15833333,8.784864057,247,25,48,0.13,6.2,19.949,19.96228311
11.35,8.064015808,0,0,0,0.13,4.1,19.949,19.96228311
11.1,7.891318777,0,0,0,0.13,5.2,19.949,19.96228311
10.80833333,7.696864466,0,0,0,0.13,3.1,19.949,19.96228311
10.25,7.800972252,0,0,0,0.13,3.1,19.949,19.96228311
10,8.178232174,0,0,0,0.13,4.1,19.949,19.96228311
10,8.134040798,0,0,0,0.13,5.2,19.949,19.9961905
9.358333333,7.875099319,0,0,0,0.13,3.6,19.949,19.9961905
8.9,7.611809405,0,0,0,0.13,3.1,19.949,19.9961905
8.9,7.653531794,0,0,0,0.13,3.1,19.949,19.9961905
8.9,7.611809405,0,0,0,0.13,2.6,19.949,19.9961905
9.191666667,7.93238263,81,17,23,0.13,3.1,19.949,19.9961905
10.74166667,9.046996398,481,57,177,0.13,2.6,19.949,19.9961905
12.98333333,9.724480108,681,86,387,0.13,2.6,19.949,19.9961905
14.54166667,10.37312923,760,122,590,0.13,4.6,19.949,19.9961905
15.35,10.78324311,834,135,769,0.13,5.7,19.949,19.9961905
16.24166667,10.94423731,855,156,894,0.13,7.7,19.949,19.9961905
17.63333333,11.30195553,861,154,946,0.13,6.7,19.949,19.9961905
18.3,11.84107917,855,163,954,0.13,8.8,19.949,19.9961905
18.94166667,11.99498017,864,150,910,0.13,9.3,19.949,19.9961905
19.10833333,11.82720487,831,146,799,0.13,7.2,19.949,19.9961905
17.90833333,10.9267263,687,137,583,0.13,7.7,19.949,19.9961905
16.90833333,9.938088073,636,103,409,0.13,6.7,19.949,19.9961905
16.35,9.398050737,427,84,209,0.13,5.2,19.949,19.9961905
14.46666667,9.343955758,132,29,42,0.13,4.1,19.949,19.9961905
12.65833333,9.320477911,0,0,0,0.13,4.6,19.949,19.9961905
12.2,9.405368759,0,0,0,0.13,4.1,19.949,19.9961905
11.55833333,9.399175843,0,0,0,0.13,4.6,19.949,19.9961905
11.1,9.323270448,0,0,0,0.13,5.7,19.949,19.9961905
10.80833333,9.363492645,0,0,0,0.13,6.2,19.949,19.9961905
10.6,9.388227132,0,0,0,0.13,6.2,19.949,20.03009112
10.25,9.052789782,0,0,0,0.13,5.2,19.949,20.03009112
10,8.813185305,0,0,0,0.13,5.2,19.949,20.03009112
9.65,8.32834623,0,0,0,0.13,2.6,19.949,20.03009112
9.4,8.329105948,0,0,0,0.13,3.1,19.949,20.03009112
9.75,8.864709204,3,25,25,0.13,3.1,19.949,20.03009112
11.28333333,9.670976202,79,82,102,0.13,3.1,19.949,20.03009112
13.19166667,10.69741778,234,180,285,0.13,3.1,19.949,20.03009112
14.89166667,11.5302404,550,189,529,0.13,4.1,19.949,20.03009112
16.88333333,10.81637991,502,246,629,0.13,5.2,19.949,20.03009112
17.8,10.1373818,397,336,680,0.13,6.2,19.949,20.03009112
18.44166667,10.40709003,466,340,770,0.13,6.7,19.949,20.03009112
18.9,10.42258714,585,324,866,0.13,6.7,19.949,20.03009112
18.9,10.18896943,539,338,813,0.13,7.7,19.949,20.03009112
17.90833333,10.23918304,532,296,715,0.13,8.8,19.949,20.03009112
16.55833333,10.55507084,235,313,466,0.13,8.2,19.949,20.03009112
15.10833333,10.8059254,297,208,352,0.13,7.7,19.949,20.03009112
14.10833333,10.70927931,79,113,137,0.13,5.2,19.949,20.03009112
13.25833333,10.15761912,6,35,36,0.13,4.6,19.949,20.03009112
12.15833333,9.53687133,0,0,0,0.13,2.6,19.949,20.03009112
11.7,9.320579386,0,0,0,0.13,3.6,19.949,20.03009112
11.35,9.324946839,0,0,0,0.13,6.2,19.949,20.03009112
10.80833333,9.363492645,0,0,0,0.13,5.7,19.949,20.03009112
10.6,9.233193086,0,0,0,0.13,4.1,19.949,20.03009112
10.25,8.943020051,0,0,0,0.13,3.6,19.949,20.06397493
10,8.963731164,0,0,0,0.13,3.6,19.949,20.06397493
10,9.070999543,0,0,0,0.13,3.6,19.949,20.06397493
10,9.070999543,0,0,0,0.13,4.6,19.949,20.06397493
10,9.070999543,0,0,0,0.13,3.1,19.949,20.06397493
10,9.070999543,1,22,22,0.13,2.6,19.949,20.06397493
10.99166667,9.715556059,93,94,117,0.13,4.1,19.949,20.06397493
12.63333333,10.42480989,248,203,314,0.13,4.6,19.949,20.06397493
13.94166667,11.05072848,287,359,537,0.13,4.6,19.949,20.06397493
14.75,11.50592844,508,300,688,0.13,5.2,19.949,20.06397493
15.35,11.71149814,510,408,851,0.13,6.7,19.949,20.06397493
15.6,11.65946935,480,451,894,0.13,5.2,19.949,20.06397493
15.89166667,11.68369168,440,389,798,0.13,8.2,19.949,20.06397493
16.1,11.76674989,458,408,813,0.13,7.7,19.949,20.06397493
15.80833333,11.64799437,427,295,632,0.13,9.3,19.949,20.06397493
14.25833333,11.1919708,354,246,477,0.13,10.3,19.949,20.06397493
13.65,11.03105786,156,224,299,0.13,9.3,19.949,20.06397493
12.90833333,10.68698687,128,119,157,0.13,8.2,19.949,20.06397493
11.90833333,10.24392952,1,35,35,0.13,8.2,19.949,20.06397493
11.7,10.1637786,0,0,0,0.13,4.1,19.949,20.06397493
11.35,9.991401557,0,0,0,0.13,5.2,19.949,20.06397493
11.1,9.866303705,0,0,0,0.13,5.2,19.949,20.06397493
11.1,9.7079904,0,0,0,0.13,4.1,19.949,20.06397493
11.1,9.594930659,0,0,0,0.13,4.1,19.949,20.06397493
11.1,9.594818735,0,0,0,0.13,8.2,19.949,20.09783189
11.1,9.594541085,0,0,0,0.13,6.2,19.949,20.09783189
10.80833333,9.474204934,0,0,0,0.13,4.6,19.949,20.09783189
10.25,9.05116104,0,0,0,0.13,4.1,19.949,20.09783189
10,8.811557957,0,0,0,0.13,4.6,19.949,20.09783189
10,8.811557957,96,17,25,0.13,3.1,19.949,20.09783189
10.99166667,9.283044554,520,57,192,0.13,5.2,19.949,20.09783189
12.63333333,9.88932168,609,100,374,0.13,4.6,19.949,20.09783189
14.29166667,10.38695203,712,147,591,0.13,5.7,19.949,20.09783189
15.35,10.55195451,631,231,714,0.13,5.7,19.949,20.09783189
15.89166667,10.62369574,848,137,875,0.13,8.2,19.949,20.09783189
16.45,10.91268197,741,203,888,0.13,8.2,19.949,20.09783189
16.35,10.84967732,759,201,907,0.13,8.2,19.949,20.09783189
16.1,11.04650832,861,124,886,0.13,7.7,19.949,20.09783189
15.80833333,10.8414509,886,109,809,0.13,10.3,19.949,20.09783189
15.25,10.22473827,499,195,522,0.13,8.8,19.949,20.09783189
14.35833333,10.06069784,460,142,367,0.13,7.7,19.949,20.09783189
13.55,10.07759503,486,66,211,0.13,6.7,19.949,20.09783189
12.36666667,9.469697769,188,31,50,0.13,5.2,19.949,20.09783189
11.05833333,9.094369362,3,0,0,0.13,5.2,19.949,20.09783189
10.6,9.12146209,0,0,0,0.13,5.2,19.949,20.09783189
10.6,9.12146209,0,0,0,0.13,6.7,19.949,20.09783189
10.6,9.12146209,0,0,0,0.13,7.2,19.949,20.09783189
10.6,9.12146209,0,0,0,0.13,5.7,19.949,20.09783189
10.25,8.942085813,0,0,0,0.13,5.2,19.949,20.13165199
10,8.812098559,0,0,0,0.13,4.1,19.949,20.13165199
10,8.812098559,0,0,0,0.13,5.2,19.949,20.13165199
10,8.812098559,0,0,0,0.13,4.1,19.949,20.13165199
10,8.812098559,0,0,0,0.13,2.6,19.949,20.13165199
10,8.812098559,17,24,25,0.13,2.6,19.949,20.13165199
10.64166667,9.271175476,23,58,64,0.13,3.6,19.949,20.13165199
12.09166667,10.0343636,179,107,189,0.13,3.1,19.949,20.13165199
13.73333333,10.63943302,302,289,477,0.13,4.1,19.949,20.13165199
15.1,11.26570642,530,212,619,0.13,5.2,19.949,20.13165199
16.24166667,11.84943243,107,354,448,0.13,6.2,19.949,20.13165199
16.7,11.6937592,581,320,859,0.13,5.7,19.949,20.13165199
16.7,11.43819619,545,288,797,0.13,3.1,19.949,20.13165199
16.7,11.4385642,587,304,825,0.13,6.7,19.949,20.13165199
16.7,11.65346947,683,190,731,0.13,7.7,19.949,20.13165199
15.70833333,11.23237147,767,147,651,0.13,8.8,19.949,20.13165199
14.00833333,10.39109166,451,171,392,0.13,11.8,19.949,20.13165199
13.00833333,9.930879527,422,89,216,0.13,7.2,19.949,20.13165199
12.15833333,9.364491688,160,33,50,0.13,6.7,19.949,20.13165199
11.35,8.878345194,0,0,0,0.13,5.7,19.949,20.13165199
10.80833333,8.660155996,0,0,0,0.13,5.7,19.949,20.13165199
10.6,8.58196222,0,0,0,0.13,7.7,19.949,20.13165199
10.25,8.567194082,0,0,0,0.13,5.2,19.949,20.13165199
10,8.704258782,0,0,0,0.13,6.7,19.949,20.13165199
10,8.812323835,0,0,0,0.13,5.7,19.949,20.1654252
10,8.812098559,0,0,0,0.13,7.2,19.949,20.1654252
10,8.812098559,0,0,0,0.13,5.7,19.949,20.1654252
9.65,8.674587491,0,0,0,0.13,6.2,19.949,20.1654252
9.4,8.377620797,0,0,0,0.13,6.2,19.949,20.1654252
9.75,8.422243059,114,22,31,0.13,5.2,19.949,20.1654252
10.64166667,8.845640816,77,92,112,0.13,6.7,19.949,20.1654252
11.74166667,9.308831213,550,152,402,0.13,3.6,19.949,20.1654252
13.48333333,10.10271388,859,83,622,0.13,2.1,19.949,20.1654252
14.75,10.82320262,906,96,794,0.13,3.1,19.949,20.1654252
15.99166667,11.63447257,917,109,908,0.13,5.2,19.949,20.1654252
17.63333333,12.25780639,946,109,987,0.13,4.1,19.949,20.1654252
18.65,12.28135412,947,109,993,0.13,8.2,19.949,20.1654252
18.55,12.31240052,937,105,938,0.13,8.2,19.949,20.1654252
17.36666667,12.05733715,914,98,824,0.13,8.2,19.949,20.1654252
15.70833333,11.36895441,872,86,661,0.13,10.8,19.949,20.1654252
14.35833333,10.79537681,797,69,462,0.13,9.3,19.949,20.1654252
13.25833333,10.33624634,654,49,248,0.13,9.3,19.949,20.1654252
12.15833333,9.660177225,327,26,62,0.13,5.2,19.949,20.1654252
11.35,9.162496845,8,0,0,0.13,5.7,19.949,20.1654252
10.80833333,8.883082127,0,0,0,0.13,6.2,19.949,20.1654252
10.6,8.764532083,0,0,0,0.13,4.1,19.949,20.1654252
10.25,8.643392638,0,0,0,0.13,6.2,19.949,20.1654252
10,8.554088235,0,0,0,0.13,5.7,19.949,20.1654252
9.65,8.371468609,0,0,0,0.13,4.6,19.949,20.19914153
9.108333333,8.104783238,0,0,0,0.13,4.6,19.949,20.19914153
8.9,7.86307172,0,0,0,0.13,3.1,19.949,20.19914153
8.9,7.904578733,0,0,0,0.13,0,19.949,20.19914153
